18.28266;rotation
19.43547;rotation
20.63734;rotation
21.84493;rotation
23.0734;rotation
24.36993;rotation
25.61068;rotation
26.81662;rotation
27.9888;rotation
29.3474;rotation
41.61152;standingPunches
41.66193;standingPunches
41.71563;standingPunches
41.76599;standingPunches
41.79507;standingPunches
41.82236;standingPunches
41.85261;standingPunches
41.87885;standingPunches
41.90741;standingPunches
41.93522;standingPunches
41.9631;standingPunches
41.99022;standingPunches
42.01833;standingPunches
42.04561;standingPunches
42.0717;standingPunches
42.0974;standingPunches
42.1246;standingPunches
42.15247;standingPunches
42.18066;standingPunches
42.21097;standingPunches
42.24007;standingPunches
42.27034;standingPunches
42.29823;standingPunches
42.32785;standingPunches
42.35809;standingPunches
42.38885;standingPunches
42.41816;standingPunches
42.44719;standingPunches
42.48053;standingPunches
42.50947;standingPunches
42.53984;standingPunches
42.56824;standingPunches
42.59776;standingPunches
42.62625;standingPunches
42.65734;standingPunches
42.68764;standingPunches
42.71774;standingPunches
42.74855;standingPunches
42.78045;standingPunches
42.81057;standingPunches
42.83933;standingPunches
42.8701;standingPunches
42.89983;standingPunches
42.93065;standingPunches
42.95996;standingPunches
42.98981;standingPunches
43.02026;standingPunches
43.04992;standingPunches
43.08123;standingPunches
43.12053;standingPunches
43.15056;standingPunches
43.17986;standingPunches
43.20829;standingPunches
43.23524;standingPunches
43.2645;standingPunches
43.29443;standingPunches
43.32354;standingPunches
43.35477;standingPunches
43.38298;standingPunches
43.4132;standingPunches
43.44179;standingPunches
43.47174;standingPunches
43.50211;standingPunches
43.53096;standingPunches
43.561;standingPunches
43.59213;standingPunches
43.62181;standingPunches
43.65145;standingPunches
43.68296;standingPunches
43.71488;standingPunches
43.74552;standingPunches
43.77676;standingPunches
43.80716;standingPunches
43.8381;standingPunches
43.86734;standingPunches
43.89789;standingPunches
43.92648;standingPunches
43.95633;standingPunches
43.98647;standingPunches
44.0177;standingPunches
44.0457;standingPunches
44.07686;standingPunches
44.10486;standingPunches
44.13597;standingPunches
44.16554;standingPunches
44.19594;standingPunches
44.22468;standingPunches
44.25673;standingPunches
44.28888;standingPunches
44.31731;standingPunches
44.34858;standingPunches
44.37828;standingPunches
44.40776;standingPunches
44.43849;standingPunches
44.46959;standingPunches
44.5017;standingPunches
44.53255;standingPunches
44.55957;standingPunches
44.58732;standingPunches
44.61826;standingPunches
44.64733;standingPunches
44.68792;standingPunches
44.718;standingPunches
44.74664;standingPunches
44.77611;standingPunches
44.80397;standingPunches
44.83256;standingPunches
44.8624;standingPunches
44.89364;standingPunches
44.92085;standingPunches
44.95013;standingPunches
44.98047;standingPunches
45.01027;standingPunches
45.03963;standingPunches
45.06752;standingPunches
45.0994;standingPunches
45.12869;standingPunches
45.15902;standingPunches
45.18747;standingPunches
45.21621;standingPunches
45.24367;standingPunches
45.27579;standingPunches
45.3053;standingPunches
45.33421;standingPunches
45.36262;standingPunches
45.39246;standingPunches
45.42163;standingPunches
45.46893;standingPunches
45.52438;standingPunches
45.55815;standingPunches
45.58986;standingPunches
45.62326;standingPunches
45.65715;standingPunches
45.69031;standingPunches
45.72284;standingPunches
45.75643;standingPunches
45.79815;standingPunches
45.84336;standingPunches
45.87873;standingPunches
45.91206;standingPunches
45.94661;standingPunches
45.98144;standingPunches
46.0289;standingPunches
46.06443;standingPunches
46.09974;standingPunches
46.13579;standingPunches
46.17064;standingPunches
46.20548;standingPunches
46.26604;standingPunches
46.30513;standingPunches
46.34006;standingPunches
46.37434;standingPunches
46.41393;standingPunches
46.47007;standingPunches
46.5081;standingPunches
46.54422;standingPunches
46.58058;standingPunches
46.61793;standingPunches
46.65152;standingPunches
46.68811;standingPunches
46.72293;standingPunches
46.75885;standingPunches
46.79301;standingPunches
46.82905;standingPunches
46.86582;standingPunches
46.90063;standingPunches
46.93682;standingPunches
46.97177;standingPunches
47.03076;standingPunches
47.06908;standingPunches
47.10453;standingPunches
47.13993;standingPunches
47.17388;standingPunches
47.20823;standingPunches
47.24413;standingPunches
47.27978;standingPunches
47.31433;standingPunches
47.35015;standingPunches
47.39677;standingPunches
47.43275;standingPunches
47.46781;standingPunches
47.50297;standingPunches
47.53918;standingPunches
47.57409;standingPunches
47.61039;standingPunches
47.64533;standingPunches
47.68222;standingPunches
47.71961;standingPunches
47.75581;standingPunches
47.79066;standingPunches
47.82471;standingPunches
47.86126;standingPunches
47.89623;standingPunches
47.93061;standingPunches
47.96561;standingPunches
48.00188;standingPunches
48.03979;standingPunches
48.07318;standingPunches
48.11713;standingPunches
48.17473;standingPunches
48.21379;standingPunches
48.251;standingPunches
48.28697;standingPunches
48.32412;standingPunches
48.36183;standingPunches
48.39982;standingPunches
48.43732;standingPunches
48.47263;standingPunches
48.50992;standingPunches
48.54536;standingPunches
48.58219;standingPunches
48.62069;standingPunches
48.65814;standingPunches
48.69974;standingPunches
48.78212;standingPunches
48.83106;standingPunches
48.88764;standingPunches
48.92965;standingPunches
48.9697;standingPunches
49.00751;standingPunches
49.04945;standingPunches
49.08672;standingPunches
49.12666;standingPunches
49.16393;standingPunches
49.20175;standingPunches
49.2415;standingPunches
49.27898;standingPunches
49.31544;standingPunches
49.35447;standingPunches
49.39063;standingPunches
49.42846;standingPunches
49.46796;standingPunches
49.50447;standingPunches
49.54066;standingPunches
49.57693;standingPunches
49.61253;standingPunches
49.65204;standingPunches
49.69057;standingPunches
49.72824;standingPunches
49.76591;standingPunches
49.80385;standingPunches
49.84418;standingPunches
49.88293;standingPunches
49.92059;standingPunches
49.95764;standingPunches
49.9931;standingPunches
50.03083;standingPunches
50.06921;standingPunches
50.10809;standingPunches
50.14574;standingPunches
50.18223;standingPunches
50.21807;standingPunches
50.25187;standingPunches
50.28975;standingPunches
50.32655;standingPunches
50.36309;standingPunches
50.40987;standingPunches
50.44564;standingPunches
50.48229;standingPunches
50.51901;standingPunches
50.5535;standingPunches
50.58993;standingPunches
50.62731;standingPunches
50.66534;standingPunches
50.70267;standingPunches
50.74074;standingPunches
50.77869;standingPunches
50.81491;standingPunches
50.85382;standingPunches
50.89083;standingPunches
50.92657;standingPunches
50.96319;standingPunches
50.99931;standingPunches
51.03831;standingPunches
51.08587;standingPunches
51.14634;standingPunches
51.19582;standingPunches
51.25379;standingPunches
51.29493;standingPunches
51.33475;standingPunches
51.37413;standingPunches
51.41144;standingPunches
51.45024;standingPunches
51.48976;standingPunches
51.53116;standingPunches
51.58209;standingPunches
51.66257;standingPunches
51.72266;standingPunches
51.7692;standingPunches
51.80785;standingPunches
51.84826;standingPunches
51.89054;standingPunches
51.93008;standingPunches
51.97245;standingPunches
52.01307;standingPunches
52.05719;standingPunches
52.13622;standingPunches
52.18143;standingPunches
52.2233;standingPunches
52.26398;standingPunches
52.30351;standingPunches
52.34805;standingPunches
52.39807;standingPunches
52.43829;standingPunches
52.47997;standingPunches
52.51976;standingPunches
52.55925;standingPunches
52.59938;standingPunches
52.6412;standingPunches
52.6833;standingPunches
52.7237;standingPunches
52.76513;standingPunches
52.80518;standingPunches
52.84411;standingPunches
52.88359;standingPunches
52.92411;standingPunches
52.96564;standingPunches
53.0074;standingPunches
53.04565;standingPunches
53.08656;standingPunches
53.12737;standingPunches
53.16809;standingPunches
53.20743;standingPunches
53.2495;standingPunches
53.28986;standingPunches
53.34058;standingPunches
53.38257;standingPunches
53.42274;standingPunches
53.46397;standingPunches
53.5023;standingPunches
53.54094;standingPunches
53.57954;standingPunches
53.61834;standingPunches
53.65722;standingPunches
53.70775;standingPunches
53.76957;standingPunches
53.81376;standingPunches
53.86111;standingPunches
53.94456;standingPunches
53.99395;standingPunches
54.03501;standingPunches
54.07663;standingPunches
54.11949;standingPunches
54.16229;standingPunches
54.20559;standingPunches
54.24698;standingPunches
54.28942;standingPunches
54.35576;standingPunches
54.40018;standingPunches
54.4451;standingPunches
54.48737;standingPunches
54.52867;standingPunches
54.57009;standingPunches
54.61133;standingPunches
54.65316;standingPunches
54.70438;standingPunches
54.74623;standingPunches
54.7972;standingPunches
54.90057;standingPunches
54.96475;standingPunches
55.08816;standingPunches
55.14388;standingPunches
55.19269;standingPunches
55.23943;standingPunches
55.28427;standingPunches
55.3307;standingPunches
55.37623;standingPunches
55.42036;standingPunches
55.49847;standingPunches
55.55447;standingPunches
55.60103;standingPunches
55.65741;standingPunches
55.71992;standingPunches
55.76768;standingPunches
55.81599;standingPunches
55.85849;standingPunches
55.90432;standingPunches
55.95233;standingPunches
55.9963;standingPunches
56.04016;standingPunches
56.08937;standingPunches
56.13498;standingPunches
56.17977;standingPunches
56.2238;standingPunches
56.27098;standingPunches
56.31361;standingPunches
56.35633;standingPunches
56.39846;standingPunches
56.44326;standingPunches
56.48931;standingPunches
56.53273;standingPunches
56.58754;standingPunches
56.65561;standingPunches
56.70416;standingPunches
56.75042;standingPunches
56.79766;standingPunches
56.84187;standingPunches
56.8926;standingPunches
56.98464;standingPunches
57.03841;standingPunches
57.094;standingPunches
57.14188;standingPunches
57.18766;standingPunches
57.23103;standingPunches
57.2747;standingPunches
57.31748;standingPunches
57.36091;standingPunches
57.40751;standingPunches
57.45374;standingPunches
57.49755;standingPunches
57.55639;standingPunches
57.64281;standingPunches
57.69951;standingPunches
57.75109;standingPunches
57.83419;standingPunches
57.88772;standingPunches
57.93728;standingPunches
57.98256;standingPunches
58.03502;standingPunches
58.10124;standingPunches
58.1523;standingPunches
58.1996;standingPunches
58.25472;standingPunches
58.35301;standingPunches
58.40917;standingPunches
58.46699;standingPunches
58.53921;standingPunches
58.58909;standingPunches
58.64093;standingPunches
58.6904;standingPunches
58.73803;standingPunches
58.7839;standingPunches
58.83339;standingPunches
58.88056;standingPunches
58.9306;standingPunches
58.97946;standingPunches
59.02847;standingPunches
59.09015;standingPunches
59.16321;standingPunches
59.21839;standingPunches
59.26671;standingPunches
59.31871;standingPunches
59.36761;standingPunches
59.41942;standingPunches
59.47193;standingPunches
59.52132;standingPunches
59.57304;standingPunches
59.62173;standingPunches
59.67527;standingPunches
59.72288;standingPunches
59.77548;standingPunches
59.8298;standingPunches
59.92566;standingPunches
59.98675;standingPunches
60.04126;standingPunches
60.09608;standingPunches
60.15537;standingPunches
60.24935;standingPunches
60.31194;standingPunches
60.38379;standingPunches
60.44009;standingPunches
60.49239;standingPunches
60.55037;standingPunches
60.63837;standingPunches
60.69761;standingPunches
60.75158;standingPunches
60.80531;standingPunches
60.85798;standingPunches
60.908;standingPunches
60.96352;standingPunches
61.01651;standingPunches
61.06876;standingPunches
61.12807;standingPunches
61.18164;standingPunches
61.23578;standingPunches
61.28407;standingPunches
61.34559;standingPunches
61.42267;standingPunches
61.52101;standingPunches
61.58759;standingPunches
61.64736;standingPunches
61.70232;standingPunches
61.75796;standingPunches
61.81078;standingPunches
61.87428;standingPunches
61.94719;standingPunches
62.01775;standingPunches
62.09613;standingPunches
62.15926;standingPunches
62.21982;standingPunches
62.27725;standingPunches
62.3327;standingPunches
62.38977;standingPunches
62.44555;standingPunches
62.50114;standingPunches
62.55818;standingPunches
62.60925;standingPunches
62.66462;standingPunches
62.72129;standingPunches
62.77989;standingPunches
62.83411;standingPunches
62.89302;standingPunches
62.97365;standingPunches
63.06826;standingPunches
63.18885;standingPunches
63.26621;standingPunches
63.33408;standingPunches
63.41585;standingPunches
63.48149;standingPunches
63.54683;standingPunches
63.60568;standingPunches
63.66927;standingPunches
63.75097;standingPunches
63.81671;standingPunches
63.87646;standingPunches
63.94096;standingPunches
64.03763;standingPunches
64.10506;standingPunches
64.17221;standingPunches
64.25658;standingPunches
64.37491;standingPunches
64.45086;standingPunches
64.51511;standingPunches
64.57447;standingPunches
64.6343;standingPunches
64.69385;standingPunches
64.75458;standingPunches
64.8138;standingPunches
64.87377;standingPunches
64.93184;standingPunches
64.99628;standingPunches
65.07298;standingPunches
65.13581;standingPunches
65.19268;standingPunches
65.25153;standingPunches
65.31142;standingPunches
65.36825;standingPunches
65.43121;standingPunches
65.49112;standingPunches
65.55105;standingPunches
65.61084;standingPunches
65.67018;standingPunches
65.72768;standingPunches
65.78495;standingPunches
65.8431;standingPunches
65.89902;standingPunches
65.95096;standingPunches
66.0075;standingPunches
66.07079;standingPunches
66.12878;standingPunches
66.19106;standingPunches
66.27496;standingPunches
66.33869;standingPunches
66.39384;standingPunches
66.44936;standingPunches
66.50619;standingPunches
66.56149;standingPunches
66.61727;standingPunches
66.68643;standingPunches
66.76766;standingPunches
66.82893;standingPunches
66.88622;standingPunches
73.18103;sideStep_right
74.11819;sideStep_left
83.59084;standingPunches
83.62288;standingPunches
83.64956;standingPunches
83.67934;standingPunches
83.70487;standingPunches
83.73267;standingPunches
83.75935;standingPunches
83.78558;standingPunches
83.8131;standingPunches
83.8398;standingPunches
83.86716;standingPunches
83.89269;standingPunches
83.92688;standingPunches
83.98124;standingPunches
84.01219;standingPunches
84.0407;standingPunches
84.0696;standingPunches
84.09825;standingPunches
84.12736;standingPunches
84.15711;standingPunches
84.18662;standingPunches
84.21748;standingPunches
84.2485;standingPunches
84.28281;standingPunches
84.31335;standingPunches
84.34387;standingPunches
84.37543;standingPunches
84.40491;standingPunches
84.43619;standingPunches
84.47729;standingPunches
84.508;standingPunches
84.53815;standingPunches
84.56707;standingPunches
84.59749;standingPunches
84.62667;standingPunches
84.65703;standingPunches
84.68807;standingPunches
84.71925;standingPunches
84.7498;standingPunches
84.78247;standingPunches
84.81423;standingPunches
84.8444;standingPunches
84.87389;standingPunches
84.90629;standingPunches
84.93854;standingPunches
84.96882;standingPunches
84.99982;standingPunches
85.02972;standingPunches
85.07307;standingPunches
85.13477;standingPunches
85.17;standingPunches
85.20261;standingPunches
85.23633;standingPunches
85.26942;standingPunches
85.30824;standingPunches
85.34306;standingPunches
85.38161;standingPunches
85.41628;standingPunches
85.45242;standingPunches
85.48668;standingPunches
85.52157;standingPunches
85.55865;standingPunches
85.59274;standingPunches
85.62878;standingPunches
85.66385;standingPunches
85.69532;standingPunches
85.72728;standingPunches
85.76337;standingPunches
85.80956;standingPunches
85.84437;standingPunches
85.87824;standingPunches
85.91171;standingPunches
85.95085;standingPunches
86.01484;standingPunches
86.05579;standingPunches
86.09222;standingPunches
86.12778;standingPunches
86.16536;standingPunches
86.20247;standingPunches
86.24046;standingPunches
86.27718;standingPunches
86.31057;standingPunches
86.34572;standingPunches
86.38102;standingPunches
86.41468;standingPunches
86.44542;standingPunches
86.48085;standingPunches
86.5196;standingPunches
86.55239;standingPunches
86.58805;standingPunches
86.62116;standingPunches
86.65776;standingPunches
86.68955;standingPunches
86.72193;standingPunches
86.75651;standingPunches
86.7891;standingPunches
86.82309;standingPunches
86.85684;standingPunches
86.88753;standingPunches
86.91975;standingPunches
86.96017;standingPunches
87.01751;standingPunches
87.06482;standingPunches
87.10513;standingPunches
87.14308;standingPunches
87.17968;standingPunches
87.22255;standingPunches
87.28683;standingPunches
87.3244;standingPunches
87.3613;standingPunches
87.39991;standingPunches
87.46355;standingPunches
87.52455;standingPunches
87.56635;standingPunches
